659e3309ae35db2b1664bf89_2024-11-26T02:57:11.905Z
End_Time,2024-11-26T03:12:24.404Z
Block_Order,corruptible,attractive,dominant,genuine
Male_Politician_Image,1John_Katko.jpg,2Ken_Smith.jpg,3Darrell_lssa.jpg,4Louis_Terhar.jpg,5Tuggle_Mark.jpg,6Brown_KL.jpg,7Bill_Poole.jpg,8Noel_W_Campbell.JPG,9Bill_Gwatney.jpg,10Scheffel_Mark.jpg,11Daniel_Kagan.jpg,12Frantz_Scott.jpg,13Steven_Sodders.jpg,14Fitz_Steele.jpg,15Harold_Naughton.jpg,16Jon_Sesso.jpg,17Michael_Ranzenhofer.jpg,18Brian_Crain.jpg,19Warren_Kampf.jpg,20Jeffrey_Bradley.jpg,21Bruce_Bannister.jpg,22Sanderson_Bill.jpg,23Scott_Rigell.jpg,24Dan_Ortiz.jpg,25Matt_Claman.jpg,26Dennis_Egan.jpg,27Joseph_Lagana.jpg,28Richard_Codey.jpg,29Thomas_Abinanti.jpg,30Stephen_Ross.jpg,31Tim_Hennessey.jpg,32Kevin _Schreiber.jpg,33Charles_McIlhinney.jpg,34Niceley_Frank.jpg,35Frank_Garner.jpg,36Neil_D_Breslin.jpg,37_Michael Grimm.jpg,38Bob_Ney.jpg,39Duke_Cunningham.jpg,40James_Traficant.jpg,41Mike_Hubbard.jpg,42Greg_Wren.jpg,43Terry_Spicer.jpg,44Paul_Bookout.jpg,45Ben_Arredondo.jpg,46Steve_King.jpg,47Douglas_Bruce.jpg,48Thomas_Gaffey.jpg,49Kent_Sorenson.jpg,50KeithHall.jpg,51Salvatore_Dimasi.jpg,52Art_Wittich.jpg,53John_Perzel.jpg,54Carl_Kruger.jpg,55Rick_Brinkley.jpg,56Bobby_Harrell.jpg,57Thad_Viers.jpg,58Joe_Armstrong.jpg,59Phil_Hamilton.jpg,60Vic_Kohring.jpg,61Bruce_Weyhrauch.jpg,62John_Cowdery.jpg,63Daniel_Van_Pelt.jpg,64Joseph_Coniglio.jpg,65Anthoney_Seminerio.jpg,66James_Boyce_Black.jpg,67William_DeWeese.jpg,68Jeffrey_Habay.jpg,69Joseph_Loeper.jpg,70Ward_Crutchfield.jpg,71Joel_Boniek.jpg,72Vincent_Leibell.jpg
Corruptible_Ratings,5,5,5,4,5,6,5,4,6,6,5,5,6,5,5,5,5,5,5,6,5,5,4,4,4,6,5,5,6,5,5,7,6,6,6,5,6,5,6,6,5,5,4,5,6,5,4,6,5,6,6,5,5,6,6,6,4,6,5,6,6,5,5,6,6,6,6,4,4,4,6,6
Corruptible_RT,1433,1645,1429,1329,1892,1585,1948,1722,2639,985,1734,1926,2644,1011,2154,1466,2231,1137,1579,1641,3169,873,2044,1861,2695,1273,2003,2106,1371,1640,2481,2118,2524,1339,1802,2760,2956,14042,1066,1525,1767,1844,1960,1585,1091,1116,1746,3505,3189,1425,1543,1555,1905,1677,2394,1703,1102,1220,2215,1083,3826,1429,1862,4511,1159,597,1424,1613,1358,2057,1123,1388
Corruptible_ImageOrder,38Bob_Ney.jpg,25Matt_Claman.jpg,3Darrell_lssa.jpg,63Daniel_Van_Pelt.jpg,4Louis_Terhar.jpg,65Anthoney_Seminerio.jpg,56Bobby_Harrell.jpg,8Noel_W_Campbell.JPG,35Frank_Garner.jpg,34Niceley_Frank.jpg,22Sanderson_Bill.jpg,24Dan_Ortiz.jpg,29Thomas_Abinanti.jpg,47Douglas_Bruce.jpg,32Kevin _Schreiber.jpg,9Bill_Gwatney.jpg,11Daniel_Kagan.jpg,10Scheffel_Mark.jpg,53John_Perzel.jpg,27Joseph_Lagana.jpg,50KeithHall.jpg,37_Michael Grimm.jpg,42Greg_Wren.jpg,70Ward_Crutchfield.jpg,13Steven_Sodders.jpg,15Harold_Naughton.jpg,55Rick_Brinkley.jpg,43Terry_Spicer.jpg,66James_Boyce_Black.jpg,14Fitz_Steele.jpg,7Bill_Poole.jpg,36Neil_D_Breslin.jpg,16Jon_Sesso.jpg,26Dennis_Egan.jpg,72Vincent_Leibell.jpg,48Thomas_Gaffey.jpg,20Jeffrey_Bradley.jpg,45Ben_Arredondo.jpg,68Jeffrey_Habay.jpg,52Art_Wittich.jpg,60Vic_Kohring.jpg,46Steve_King.jpg,19Warren_Kampf.jpg,69Joseph_Loeper.jpg,44Paul_Bookout.jpg,1John_Katko.jpg,40James_Traficant.jpg,5Tuggle_Mark.jpg,31Tim_Hennessey.jpg,62John_Cowdery.jpg,51Salvatore_Dimasi.jpg,39Duke_Cunningham.jpg,41Mike_Hubbard.jpg,6Brown_KL.jpg,17Michael_Ranzenhofer.jpg,61Bruce_Weyhrauch.jpg,2Ken_Smith.jpg,30Stephen_Ross.jpg,23Scott_Rigell.jpg,67William_DeWeese.jpg,28Richard_Codey.jpg,33Charles_McIlhinney.jpg,64Joseph_Coniglio.jpg,54Carl_Kruger.jpg,18Brian_Crain.jpg,57Thad_Viers.jpg,12Frantz_Scott.jpg,58Joe_Armstrong.jpg,71Joel_Boniek.jpg,49Kent_Sorenson.jpg,21Bruce_Bannister.jpg,59Phil_Hamilton.jpg
Genuine_Ratings,6,4,3,4,4,2,5,3,4,4,5,5,6,6,4,5,3,4,5,2,3,3,3,2,5,2,5,5,3,5,2,5,6,5,3,4,4,3,2,5,5,5,5,5,3,3,4,3,5,2,3,5,3,3,3,5,6,5,5,4,5,4,6,4,2,5,5,3,6,4,3,2
Genuine_RT,3160,1648,1491,1508,1516,1841,1450,1450,1694,1251,1252,1974,1554,2122,2195,1860,2010,2986,1823,2940,2036,1318,2299,1504,977,2860,2093,1394,1261,1602,1339,1832,1899,1509,1021,1733,1458,1812,1271,2238,2688,1051,2193,1263,2002,1483,2086,1216,1699,2382,1722,2797,1264,1528,1844,1636,1813,2032,1141,2601,2041,2682,1532,1619,1034,1169,1634,1176,2218,1428,1727,1722
Genuine_ImageOrder,14Fitz_Steele.jpg,32Kevin _Schreiber.jpg,7Bill_Poole.jpg,54Carl_Kruger.jpg,31Tim_Hennessey.jpg,3Darrell_lssa.jpg,6Brown_KL.jpg,4Louis_Terhar.jpg,46Steve_King.jpg,23Scott_Rigell.jpg,53John_Perzel.jpg,24Dan_Ortiz.jpg,42Greg_Wren.jpg,25Matt_Claman.jpg,70Ward_Crutchfield.jpg,50KeithHall.jpg,48Thomas_Gaffey.jpg,29Thomas_Abinanti.jpg,28Richard_Codey.jpg,33Charles_McIlhinney.jpg,71Joel_Boniek.jpg,51Salvatore_Dimasi.jpg,59Phil_Hamilton.jpg,37_Michael Grimm.jpg,13Steven_Sodders.jpg,72Vincent_Leibell.jpg,65Anthoney_Seminerio.jpg,61Bruce_Weyhrauch.jpg,11Daniel_Kagan.jpg,49Kent_Sorenson.jpg,18Brian_Crain.jpg,22Sanderson_Bill.jpg,63Daniel_Van_Pelt.jpg,39Duke_Cunningham.jpg,35Frank_Garner.jpg,12Frantz_Scott.jpg,44Paul_Bookout.jpg,17Michael_Ranzenhofer.jpg,47Douglas_Bruce.jpg,69Joseph_Loeper.jpg,43Terry_Spicer.jpg,21Bruce_Bannister.jpg,38Bob_Ney.jpg,16Jon_Sesso.jpg,20Jeffrey_Bradley.jpg,9Bill_Gwatney.jpg,36Neil_D_Breslin.jpg,55Rick_Brinkley.jpg,10Scheffel_Mark.jpg,45Ben_Arredondo.jpg,40James_Traficant.jpg,57Thad_Viers.jpg,27Joseph_Lagana.jpg,62John_Cowdery.jpg,64Joseph_Coniglio.jpg,56Bobby_Harrell.jpg,60Vic_Kohring.jpg,58Joe_Armstrong.jpg,67William_DeWeese.jpg,41Mike_Hubbard.jpg,66James_Boyce_Black.jpg,15Harold_Naughton.jpg,52Art_Wittich.jpg,1John_Katko.jpg,19Warren_Kampf.jpg,68Jeffrey_Habay.jpg,5Tuggle_Mark.jpg,30Stephen_Ross.jpg,8Noel_W_Campbell.JPG,34Niceley_Frank.jpg,2Ken_Smith.jpg,26Dennis_Egan.jpg
Attractive_Ratings,5,3,4,3,5,3,5,2,5,5,4,5,5,4,4,5,3,3,3,3,4,2,3,2,4,3,5,3,4,3,3,6,3,3,3,2,6,4,3,3,2,4,4,4,3,5,4,3,2,4,3,3,3,2,3,4,4,3,3,4,4,4,3,4,2,3,3,4,2,3,4,3
Attractive_RT,1077,1413,1097,1782,1216,1532,957,2130,1217,2532,983,1439,1377,3925,2189,2000,1389,2229,4174,2289,1331,1647,1021,1043,2593,1343,1364,1412,1271,2864,1709,1584,963,1315,1355,913,1195,1691,3220,1416,4049,1302,1658,1432,1196,2208,1532,1444,1084,1268,1337,1203,1508,1035,1653,1582,1068,1939,1181,3519,2415,1354,1760,2180,1050,1054,1318,1655,1836,2027,1270,2504
Attractive_ImageOrder,41Mike_Hubbard.jpg,69Joseph_Loeper.jpg,52Art_Wittich.jpg,57Thad_Viers.jpg,31Tim_Hennessey.jpg,16Jon_Sesso.jpg,27Joseph_Lagana.jpg,24Dan_Ortiz.jpg,22Sanderson_Bill.jpg,33Charles_McIlhinney.jpg,70Ward_Crutchfield.jpg,53John_Perzel.jpg,46Steve_King.jpg,32Kevin _Schreiber.jpg,18Brian_Crain.jpg,35Frank_Garner.jpg,36Neil_D_Breslin.jpg,49Kent_Sorenson.jpg,11Daniel_Kagan.jpg,58Joe_Armstrong.jpg,28Richard_Codey.jpg,6Brown_KL.jpg,71Joel_Boniek.jpg,5Tuggle_Mark.jpg,68Jeffrey_Habay.jpg,34Niceley_Frank.jpg,12Frantz_Scott.jpg,44Paul_Bookout.jpg,66James_Boyce_Black.jpg,67William_DeWeese.jpg,56Bobby_Harrell.jpg,23Scott_Rigell.jpg,21Bruce_Bannister.jpg,60Vic_Kohring.jpg,10Scheffel_Mark.jpg,65Anthoney_Seminerio.jpg,2Ken_Smith.jpg,39Duke_Cunningham.jpg,19Warren_Kampf.jpg,63Daniel_Van_Pelt.jpg,25Matt_Claman.jpg,54Carl_Kruger.jpg,43Terry_Spicer.jpg,8Noel_W_Campbell.JPG,42Greg_Wren.jpg,20Jeffrey_Bradley.jpg,38Bob_Ney.jpg,59Phil_Hamilton.jpg,51Salvatore_Dimasi.jpg,15Harold_Naughton.jpg,1John_Katko.jpg,7Bill_Poole.jpg,48Thomas_Gaffey.jpg,14Fitz_Steele.jpg,55Rick_Brinkley.jpg,13Steven_Sodders.jpg,17Michael_Ranzenhofer.jpg,4Louis_Terhar.jpg,45Ben_Arredondo.jpg,62John_Cowdery.jpg,47Douglas_Bruce.jpg,40James_Traficant.jpg,9Bill_Gwatney.jpg,37_Michael Grimm.jpg,30Stephen_Ross.jpg,3Darrell_lssa.jpg,50KeithHall.jpg,29Thomas_Abinanti.jpg,72Vincent_Leibell.jpg,64Joseph_Coniglio.jpg,26Dennis_Egan.jpg,61Bruce_Weyhrauch.jpg
