6655a68b01ff5d1e6ed733fe_2024-11-27T05:42:01.828Z
End_Time,2024-11-27T06:10:23.698Z
Block_Order,corruptible,dominant,genuine,attractive
Male_Politician_Image,1John_Katko.jpg,2Ken_Smith.jpg,3Darrell_lssa.jpg,4Louis_Terhar.jpg,5Tuggle_Mark.jpg,6Brown_KL.jpg,7Bill_Poole.jpg,8Noel_W_Campbell.JPG,9Bill_Gwatney.jpg,10Scheffel_Mark.jpg,11Daniel_Kagan.jpg,12Frantz_Scott.jpg,13Steven_Sodders.jpg,14Fitz_Steele.jpg,15Harold_Naughton.jpg,16Jon_Sesso.jpg,17Michael_Ranzenhofer.jpg,18Brian_Crain.jpg,19Warren_Kampf.jpg,20Jeffrey_Bradley.jpg,21Bruce_Bannister.jpg,22Sanderson_Bill.jpg,23Scott_Rigell.jpg,24Dan_Ortiz.jpg,25Matt_Claman.jpg,26Dennis_Egan.jpg,27Joseph_Lagana.jpg,28Richard_Codey.jpg,29Thomas_Abinanti.jpg,30Stephen_Ross.jpg,31Tim_Hennessey.jpg,32Kevin _Schreiber.jpg,33Charles_McIlhinney.jpg,34Niceley_Frank.jpg,35Frank_Garner.jpg,36Neil_D_Breslin.jpg,37_Michael Grimm.jpg,38Bob_Ney.jpg,39Duke_Cunningham.jpg,40James_Traficant.jpg,41Mike_Hubbard.jpg,42Greg_Wren.jpg,43Terry_Spicer.jpg,44Paul_Bookout.jpg,45Ben_Arredondo.jpg,46Steve_King.jpg,47Douglas_Bruce.jpg,48Thomas_Gaffey.jpg,49Kent_Sorenson.jpg,50KeithHall.jpg,51Salvatore_Dimasi.jpg,52Art_Wittich.jpg,53John_Perzel.jpg,54Carl_Kruger.jpg,55Rick_Brinkley.jpg,56Bobby_Harrell.jpg,57Thad_Viers.jpg,58Joe_Armstrong.jpg,59Phil_Hamilton.jpg,60Vic_Kohring.jpg,61Bruce_Weyhrauch.jpg,62John_Cowdery.jpg,63Daniel_Van_Pelt.jpg,64Joseph_Coniglio.jpg,65Anthoney_Seminerio.jpg,66James_Boyce_Black.jpg,67William_DeWeese.jpg,68Jeffrey_Habay.jpg,69Joseph_Loeper.jpg,70Ward_Crutchfield.jpg,71Joel_Boniek.jpg,72Vincent_Leibell.jpg
Corruptible_Ratings,3,4,5,2,1,3,3,4,5,5,1,4,3,3,2,1,5,2,5,5,5,3,1,4,3,7,4,4,2,2,2,3,4,7,3,3,5,2,4,1,4,2,4,3,6,4,1,4,2,4,1,4,4,1,4,5,6,3,2,3,5,5,4,4,6,2,3,5,6,3,2,4
Corruptible_RT,5408,5902,3371,5003,4583,3252,9830,3676,3104,3200,3959,3637,4682,3609,3829,6050,2496,8361,9347,2056,5808,3161,2552,6209,7749,2132,5864,3877,5582,5532,4311,5143,5883,2019,6928,3531,2417,4291,20545,3717,8905,4412,3840,2712,2752,4285,3208,5603,4426,19707,6431,3655,3402,3973,4500,2968,2983,2151,7422,3490,6891,8138,2094,4219,2868,3781,11778,18431,6110,4354,7171,5904
Corruptible_ImageOrder,39Duke_Cunningham.jpg,13Steven_Sodders.jpg,28Richard_Codey.jpg,43Terry_Spicer.jpg,29Thomas_Abinanti.jpg,68Jeffrey_Habay.jpg,50KeithHall.jpg,45Ben_Arredondo.jpg,65Anthoney_Seminerio.jpg,37_Michael Grimm.jpg,15Harold_Naughton.jpg,22Sanderson_Bill.jpg,33Charles_McIlhinney.jpg,66James_Boyce_Black.jpg,12Frantz_Scott.jpg,57Thad_Viers.jpg,21Bruce_Bannister.jpg,26Dennis_Egan.jpg,34Niceley_Frank.jpg,8Noel_W_Campbell.JPG,10Scheffel_Mark.jpg,63Daniel_Van_Pelt.jpg,3Darrell_lssa.jpg,17Michael_Ranzenhofer.jpg,52Art_Wittich.jpg,36Neil_D_Breslin.jpg,55Rick_Brinkley.jpg,32Kevin _Schreiber.jpg,61Bruce_Weyhrauch.jpg,51Salvatore_Dimasi.jpg,4Louis_Terhar.jpg,35Frank_Garner.jpg,30Stephen_Ross.jpg,72Vincent_Leibell.jpg,47Douglas_Bruce.jpg,70Ward_Crutchfield.jpg,41Mike_Hubbard.jpg,62John_Cowdery.jpg,71Joel_Boniek.jpg,69Joseph_Loeper.jpg,23Scott_Rigell.jpg,42Greg_Wren.jpg,11Daniel_Kagan.jpg,48Thomas_Gaffey.jpg,54Carl_Kruger.jpg,19Warren_Kampf.jpg,49Kent_Sorenson.jpg,27Joseph_Lagana.jpg,14Fitz_Steele.jpg,18Brian_Crain.jpg,6Brown_KL.jpg,5Tuggle_Mark.jpg,46Steve_King.jpg,24Dan_Ortiz.jpg,25Matt_Claman.jpg,59Phil_Hamilton.jpg,40James_Traficant.jpg,7Bill_Poole.jpg,9Bill_Gwatney.jpg,56Bobby_Harrell.jpg,16Jon_Sesso.jpg,67William_DeWeese.jpg,60Vic_Kohring.jpg,31Tim_Hennessey.jpg,44Paul_Bookout.jpg,64Joseph_Coniglio.jpg,2Ken_Smith.jpg,53John_Perzel.jpg,20Jeffrey_Bradley.jpg,1John_Katko.jpg,58Joe_Armstrong.jpg,38Bob_Ney.jpg
Genuine_Ratings,2,1,4,2,4,4,3,1,2,2,3,4,2,1,4,7,5,3,3,3,2,2,5,2,3,1,1,2,1,2,3,4,3,1,2,3,1,5,1,7,3,3,5,4,2,4,6,2,5,3,7,4,3,2,1,2,1,5,6,5,2,3,5,3,5,3,3,2,2,2,3,2
Genuine_RT,8919,1878,1567,2649,1518,3630,1830,1864,7275,3536,1681,7934,7984,8766,4392,1606,4026,2036,7583,2092,1841,5668,2145,4117,1436,1121,3423,3637,2971,3477,2730,5236,6548,7453,1608,6130,1626,2412,1837,2203,7928,12104,2023,11181,9211,2503,3213,2262,5221,2368,1715,2082,7295,2146,1715,4867,2088,3252,2802,4035,1414,3982,2816,2170,9160,9156,7572,5221,2438,4206,2450,9719
Genuine_ImageOrder,12Frantz_Scott.jpg,50KeithHall.jpg,21Bruce_Bannister.jpg,6Brown_KL.jpg,20Jeffrey_Bradley.jpg,4Louis_Terhar.jpg,19Warren_Kampf.jpg,65Anthoney_Seminerio.jpg,44Paul_Bookout.jpg,29Thomas_Abinanti.jpg,55Rick_Brinkley.jpg,69Joseph_Loeper.jpg,40James_Traficant.jpg,51Salvatore_Dimasi.jpg,60Vic_Kohring.jpg,24Dan_Ortiz.jpg,43Terry_Spicer.jpg,33Charles_McIlhinney.jpg,48Thomas_Gaffey.jpg,16Jon_Sesso.jpg,49Kent_Sorenson.jpg,23Scott_Rigell.jpg,62John_Cowdery.jpg,17Michael_Ranzenhofer.jpg,22Sanderson_Bill.jpg,64Joseph_Coniglio.jpg,36Neil_D_Breslin.jpg,59Phil_Hamilton.jpg,72Vincent_Leibell.jpg,68Jeffrey_Habay.jpg,67William_DeWeese.jpg,45Ben_Arredondo.jpg,66James_Boyce_Black.jpg,32Kevin _Schreiber.jpg,14Fitz_Steele.jpg,38Bob_Ney.jpg,34Niceley_Frank.jpg,2Ken_Smith.jpg,26Dennis_Egan.jpg,10Scheffel_Mark.jpg,71Joel_Boniek.jpg,3Darrell_lssa.jpg,53John_Perzel.jpg,42Greg_Wren.jpg,28Richard_Codey.jpg,46Steve_King.jpg,18Brian_Crain.jpg,56Bobby_Harrell.jpg,58Joe_Armstrong.jpg,39Duke_Cunningham.jpg,9Bill_Gwatney.jpg,11Daniel_Kagan.jpg,54Carl_Kruger.jpg,70Ward_Crutchfield.jpg,52Art_Wittich.jpg,41Mike_Hubbard.jpg,1John_Katko.jpg,61Bruce_Weyhrauch.jpg,15Harold_Naughton.jpg,25Matt_Claman.jpg,63Daniel_Van_Pelt.jpg,57Thad_Viers.jpg,8Noel_W_Campbell.JPG,35Frank_Garner.jpg,31Tim_Hennessey.jpg,30Stephen_Ross.jpg,37_Michael Grimm.jpg,13Steven_Sodders.jpg,7Bill_Poole.jpg,47Douglas_Bruce.jpg,5Tuggle_Mark.jpg,27Joseph_Lagana.jpg
Attractive_Ratings,3,1,2,1,3,2,4,1,2,3,3,4,3,1,3,5,4,1,2,1,2,2,3,1,2,1,1,1,1,2,2,4,2,2,2,2,2,3,1,7,3,4,3,2,1,5,4,3,6,2,4,3,1,2,4,2,1,4,5,3,2,1,2,2,1,2,2,1,1,1,3,2
Attractive_RT,1367,1722,5009,1619,4032,2175,1566,831,4208,2745,1371,8950,1739,833,5855,4072,6209,5226,2234,2057,1526,2379,2790,708,1776,11129,1460,1662,8226,2173,2316,1589,1736,6887,3293,1489,2303,3867,1050,4621,2070,5422,4418,2190,802,6894,5190,4802,5061,1774,2026,1704,2555,4071,5395,1160,2487,3586,3413,1440,2220,1354,4026,990,1645,2037,10876,911,957,1848,3589,3566
Attractive_ImageOrder,5Tuggle_Mark.jpg,53John_Perzel.jpg,8Noel_W_Campbell.JPG,9Bill_Gwatney.jpg,38Bob_Ney.jpg,30Stephen_Ross.jpg,23Scott_Rigell.jpg,34Niceley_Frank.jpg,29Thomas_Abinanti.jpg,21Bruce_Bannister.jpg,27Joseph_Lagana.jpg,71Joel_Boniek.jpg,55Rick_Brinkley.jpg,46Steve_King.jpg,32Kevin _Schreiber.jpg,20Jeffrey_Bradley.jpg,57Thad_Viers.jpg,14Fitz_Steele.jpg,58Joe_Armstrong.jpg,13Steven_Sodders.jpg,43Terry_Spicer.jpg,3Darrell_lssa.jpg,49Kent_Sorenson.jpg,17Michael_Ranzenhofer.jpg,40James_Traficant.jpg,26Dennis_Egan.jpg,35Frank_Garner.jpg,50KeithHall.jpg,66James_Boyce_Black.jpg,64Joseph_Coniglio.jpg,47Douglas_Bruce.jpg,39Duke_Cunningham.jpg,22Sanderson_Bill.jpg,48Thomas_Gaffey.jpg,10Scheffel_Mark.jpg,16Jon_Sesso.jpg,42Greg_Wren.jpg,44Paul_Bookout.jpg,60Vic_Kohring.jpg,59Phil_Hamilton.jpg,15Harold_Naughton.jpg,72Vincent_Leibell.jpg,31Tim_Hennessey.jpg,36Neil_D_Breslin.jpg,52Art_Wittich.jpg,11Daniel_Kagan.jpg,51Salvatore_Dimasi.jpg,37_Michael Grimm.jpg,63Daniel_Van_Pelt.jpg,54Carl_Kruger.jpg,18Brian_Crain.jpg,69Joseph_Loeper.jpg,45Ben_Arredondo.jpg,33Charles_McIlhinney.jpg,4Louis_Terhar.jpg,28Richard_Codey.jpg,68Jeffrey_Habay.jpg,65Anthoney_Seminerio.jpg,24Dan_Ortiz.jpg,25Matt_Claman.jpg,62John_Cowdery.jpg,56Bobby_Harrell.jpg,70Ward_Crutchfield.jpg,1John_Katko.jpg,12Frantz_Scott.jpg,7Bill_Poole.jpg,67William_DeWeese.jpg,41Mike_Hubbard.jpg,61Bruce_Weyhrauch.jpg,2Ken_Smith.jpg,6Brown_KL.jpg,19Warren_Kampf.jpg
